순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name
5,C088,2018-11-22,W003,69.93807672,108.5380767,143.3234767,23.19,206.966,,쿠킹실,품목 교체,1:20,2:10,50.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
13,C007,2018-11-22,W003,70.44142632,104.7414263,139.2345263,22.995,198.734,,쿠킹실,충전,16:45,17:20,35.0,W003452,1,96,충전,2,2:공정 중 발생
5,D088,2018-11-23,W005,71.1503961,112.0503961,146.8190961,23.179,211.861,,충전실,품목 교체,13:05,14:18,73.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D088,2018-11-23,W005,70.42810492,87.52810492,121.9884049,22.974,201.254,,충전실,공정,23:28,0:12,44.0,W005722,1,12,공정,2,2:공정 중 발생
15,D087,2018-11-24,W005,71.57497207,104.8749721,139.5724721,23.132,207.33,,충전실,품목 교체,11:01,12:26,85.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D087,2018-11-27,W005,73.48584734,94.78584734,129.4493473,23.109,203.435,,충전실,품목 교체,7:33,8:48,75.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2018-11-27,W005,72.19185883,109.0918588,143.2906588,22.799,202.101,,충전실,세부 세척,16:13,17:58,105.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,C088,2018-11-28,W003,70.69421552,103.7942155,138.3410655,23.031,203.677,,쿠킹실,품목 교체,0:30,1:30,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2018-11-29,W005,70.65167291,102.4516729,137.0896229,23.092,203.629,,충전실,품목 교체,14:12,15:49,97.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D087,2018-11-30,W005,71.822019,94.122019,128.743819,23.081,203.0,,충전실,세부 세척,4:32,6:15,103.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
5,D045,2018-12-05,W005,72.52924579,90.22924579,124.5665958,22.892,202.99,,충전실,라벨부착 오류,10:16,10:29,13.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
11,D088,2018-12-06,W005,71.44442877,95.34442877,129.9085288,23.043,202.619,,충전실,품목 교체,1:58,4:07,129.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D087,2018-12-07,W005,74.03047012,75.33047012,110.0181201,23.125,196.877,,충전실,세부 세척,23:31,0:06,35.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
13,C002,2018-12-07,W003,69.8948172,87.4948172,122.2776172,23.189,199.464,,쿠킹실,사이드 글라스,8:30,9:18,48.0,W0036D1,1,48,사이드 글라스,2,2:공정 중 발생
5,D088,2018-12-11,W005,70.72783146,97.22783146,131.7678315,23.027,196.975,,충전실,공정,12:39,13:36,57.0,W005722,1,12,공정,2,2:공정 중 발생
2,D087,2018-12-12,W005,72.25735307,112.6573531,147.0322031,22.917,198.726,,충전실,품목 교체,11:32,13:27,115.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,C001,2018-12-14,W003,70.69278751,119.1927875,153.5850875,22.928,202.968,,쿠킹실,기타,14:13,14:33,20.0,W003325,1,23,기타,3,3:기타
4,D088,2018-12-15,W005,71.94125394,108.2412539,142.6203539,22.919,198.868,,충전실,품목 교체,19:27,20:00,33.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,C088,2018-12-15,W003,71.00856175,113.7085618,148.1927618,22.989,198.684,,쿠킹실,품목 교체,23:20,0:20,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
10,C088,2018-12-19,W003,69.81679701,94.21679701,128.665447,22.966,197.543,,쿠킹실,품목 교체,22:10,23:10,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2018-12-20,W005,71.47199734,103.3719973,137.8499973,22.985,204.644,,충전실,품목 교체,10:00,10:37,37.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D088,2018-12-20,W005,71.0239456,96.3239456,130.7788456,22.97,201.845,,충전실,품목 교체,17:58,19:37,99.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
13,D087,2018-12-22,W005,72.29564963,118.6956496,153.4081996,23.142,201.931,,충전실,공정,1:48,2:15,27.0,W005722,1,12,공정,2,2:공정 중 발생
18,D088,2018-12-23,W005,73.17531233,124.2753123,158.8220623,23.031,206.35,,충전실,공정,23:59,1:00,61.0,W005722,1,12,공정,2,2:공정 중 발생
1,C007,2018-12-26,W003,69.46533094,87.76533094,122.3137809,23.032,201.809,,쿠킹실,보일러 꺼짐,8:30,11:31,181.0,W003552,1,42,보일러 꺼짐,2,2:공정 중 발생
13,C003,2018-12-29,W003,69.16669793,78.96669793,113.3895979,22.949,200.103,,쿠킹실,규격보정,7:17,7:49,32.0,W003441,1,20,규격보정,2,2:공정 중 발생
6,D087,2019-01-23,W005,69.15521442,79.65521442,113.9817144,22.884,204.708,,충전실,세부 세척,12:59,14:00,61.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
8,D087,2019-01-23,W005,69.87817787,80.97817787,115.5365779,23.039,199.393,,충전실,공정,14:00,14:17,17.0,W005722,1,12,공정,2,2:공정 중 발생
4,D088,2019-01-29,W005,69.88218442,82.28218442,117.0703844,23.192,205.815,,충전실,품목 교체,9:10,10:00,50.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,C005,2019-02-07,W003,71.14259472,93.44259472,127.8950447,22.968,194.405,,쿠킹실,보일러 꺼짐,16:50,19:51,181.0,W003552,1,42,보일러 꺼짐,2,2:공정 중 발생
1,D088,2019-02-09,W005,71.58810115,103.9881012,138.7367512,23.166,202.908,,충전실,공정,6:55,8:32,97.0,W005722,1,12,공정,2,2:공정 중 발생
10,D088,2019-02-09,W005,70.60855463,102.5085546,137.2027546,23.129,198.504,,충전실,공정,17:35,18:35,60.0,W005722,1,12,공정,2,2:공정 중 발생
8,D088,2019-02-12,W005,71.1167145,111.6167145,146.3012645,23.123,205.658,,충전실,공정,14:06,15:46,100.0,W005722,1,12,공정,2,2:공정 중 발생
11,D088,2019-02-19,W005,71.22138309,105.7213831,140.2522331,23.021,204.73,,충전실,세부 세척,23:38,0:20,42.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
1,D088,2019-02-20,W005,71.36803265,125.0680327,159.5306327,22.975,199.726,,충전실,세부 세척,6:30,7:20,50.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
7,D088,2019-02-20,W005,70.15740048,100.3574005,135.1500005,23.195,202.554,,충전실,공정,13:40,14:40,60.0,W005722,1,12,공정,2,2:공정 중 발생
9,D087,2019-02-20,W005,71.95434073,132.8543407,166.9260907,22.715,192.237,,충전실,세부 세척,16:13,17:20,67.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
1,D088,2019-02-21,W005,70.10041457,104.4004146,138.8935146,22.995,201.321,,충전실,품목 교체,1:22,2:00,38.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,P005,2019-02-21,W007,69.9871006,108.5871006,143.3725006,23.19,200.477,,포장실,기타,9:00,9:37,37.0,W0079AA,1,23,기타,3,3:기타
7,D088,2019-02-23,W005,72.06219718,105.3621972,140.0596972,23.132,206.136,,충전실,품목 교체,20:42,23:26,164.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D088,2019-02-23,W005,71.03862376,111.9386238,146.7073238,23.179,204.629,,충전실,공정,23:27,0:44,77.0,W005722,1,12,공정,2,2:공정 중 발생
3,D087,2019-02-25,W005,70.53851444,87.63851444,122.0988144,22.974,197.087,,충전실,품목 교체,21:10,22:45,95.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,P004,2019-02-26,W007,72.81885627,94.11885627,128.7823563,23.109,204.038,,포장실,기타,16:25,16:39,14.0,W0079AA,1,23,기타,3,3:기타
8,C096,2019-02-27,W003,71.9712491,108.8712491,143.0700491,22.799,200.029,,쿠킹실,보일러 꺼짐,14:14,14:44,30.0,W003552,1,42,보일러 꺼짐,2,2:공정 중 발생
16,D087,2019-02-27,W005,70.96763022,104.0676302,138.6144802,23.031,205.572,,충전실,세부 세척,19:53,21:28,95.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,D088,2019-02-28,W005,70.17464768,101.9746477,136.6125977,23.092,201.537,,충전실,공정,6:10,8:10,120.0,W005722,1,12,공정,2,2:공정 중 발생
16,D088,2019-03-01,W005,71.21619925,93.51619925,128.1379993,23.081,208.603,,충전실,공정,6:57,8:43,106.0,W005722,1,12,공정,2,2:공정 중 발생
2,D087,2019-03-05,W005,72.17914399,89.87914399,124.216494,22.892,203.892,,충전실,공정,8:53,10:32,99.0,W005722,1,12,공정,2,2:공정 중 발생
8,D007,2019-03-06,W005,69.81810143,87.41810143,122.2009014,23.189,200.172,,충전실,기타,13:55,14:45,50.0,W0056B9,1,23,기타,3,3:기타
11,D088,2019-03-06,W005,71.9288085,95.8288085,130.3929085,23.043,198.985,,충전실,공정,19:30,2:51,441.0,W005722,1,12,공정,2,2:공정 중 발생
9,C001,2019-03-07,W003,73.25993944,74.55993944,109.2475894,23.125,201.904,,쿠킹실,규격보정,15:16,16:34,78.0,W003441,1,20,규격보정,2,2:공정 중 발생
5,D088,2019-03-09,W005,71.99076549,112.3907655,146.7656155,22.917,199.622,,충전실,공정,20:53,23:02,129.0,W005722,1,12,공정,2,2:공정 중 발생
11,P005,2019-03-09,W007,71.12741927,97.62741927,132.1674193,23.027,203.394,,포장실,점도,9:20,11:45,145.0,W007821,1,87,점도,2,2:공정 중 발생
4,P004,2019-03-14,W007,70.91087173,113.6108717,148.0950717,22.989,199.553,,포장실,기타,14:15,14:38,23.0,W0079AA,1,23,기타,3,3:기타
12,D087,2019-03-14,W005,70.4980889,118.9980889,153.3903889,22.928,199.737,,충전실,공정,4:52,6:40,108.0,W005722,1,12,공정,2,2:공정 중 발생
1,D088,2019-03-15,W005,71.77829583,102.6782958,137.4511958,23.182,203.014,,충전실,품목 교체,2:52,3:50,58.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
11,D087,2019-03-15,W005,72.07498761,108.3749876,142.7540876,22.919,199.133,,충전실,공정,21:32,23:00,88.0,W005722,1,12,공정,2,2:공정 중 발생
3,P005,2019-03-18,W007,69.93739709,94.33739709,128.7860471,22.966,196.856,,포장실,설비,16:00,16:10,10.0,W007911,1,50,설비,2,2:공정 중 발생
3,D087,2019-03-20,W005,71.17848702,103.078487,137.556487,22.985,203.677,,충전실,품목 교체,8:18,9:48,90.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D087,2019-03-20,W005,71.04803308,96.34803308,130.8029331,22.97,201.676,,충전실,품목 교체,17:01,18:45,104.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D043,2019-03-21,W005,72.27793409,118.6779341,153.3904841,23.142,201.61,,충전실,기타,11:02,11:30,28.0,W0058Z9,1,23,기타,3,3:기타
2,P005,2019-03-22,W007,72.23928851,123.3392885,157.8860385,23.031,202.351,,포장실,기타,9:00,9:36,36.0,W0079AA,1,23,기타,3,3:기타
6,D088,2019-03-25,W005,69.79480029,88.09480029,122.6432503,23.032,194.123,,충전실,품목 교체,16:40,17:29,49.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D087,2019-03-25,W005,68.94773603,78.74773603,113.170636,22.949,200.734,,충전실,품목 교체,20:50,22:23,93.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D087,2019-04-24,W005,68.68689793,79.18689793,113.5133979,22.884,197.818,,충전실,품목 교체,22:50,0:47,117.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D088,2019-04-24,W005,70.09594274,81.19594274,115.7543427,23.039,202.01,,충전실,품목 교체,7:57,9:30,93.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D088,2019-04-30,W005,70.36437909,82.76437909,117.5525791,23.192,204.935,,충전실,품목 교체,2:58,4:33,95.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
16,D088,2019-05-02,W005,71.41930355,93.71930355,128.1717536,22.968,205.462,,충전실,품목 교체,17:46,18:45,59.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D087,2019-05-09,W005,72.02535395,104.425354,139.174004,23.166,205.104,,충전실,공정,14:20,14:48,28.0,W005722,1,12,공정,2,2:공정 중 발생
10,P006,2019-05-09,W007,70.86397606,102.7639761,137.4581761,23.129,200.457,,포장실,기타,19:43,19:57,14.0,W0079AA,1,23,기타,3,3:기타
15,C003,2019-05-15,W003,71.70487342,112.2048734,146.8894234,23.123,203.528,,쿠킹실,점도이상,0:53,1:37,44.0,W003444,1,88,점도이상,2,2:공정 중 발생
2,D088,2019-05-17,W005,70.32776683,104.8277668,139.3586168,23.021,202.508,,충전실,공정,1:00,1:00,0.0,W005722,1,12,공정,2,2:공정 중 발생
16,D088,2019-05-17,W005,71.54960783,132.4496078,166.5213578,22.715,195.895,,충전실,공정,18:10,19:14,64.0,W005722,1,12,공정,2,2:공정 중 발생
19,D088,2019-05-18,W005,71.45763252,125.1576325,159.6202325,22.975,207.22,,충전실,공정,23:00,0:33,93.0,W005722,1,12,공정,2,2:공정 중 발생
6,D087,2019-05-20,W005,70.01926066,100.2192607,135.0118607,23.195,202.431,,충전실,세부 세척,22:58,0:38,100.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
9,D088,2019-05-21,W005,69.97597443,108.5759744,143.3613744,23.19,205.644,,충전실,세부 세척,19:53,21:22,89.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
11,D087,2019-05-21,W005,70.13247304,104.432473,138.925573,22.995,202.883,,충전실,공정,23:10,23:50,40.0,W005722,1,12,공정,2,2:공정 중 발생
5,D088,2019-05-23,W005,71.6328934,104.9328934,139.6303934,23.132,205.502,,충전실,공정,15:01,15:59,58.0,W005722,1,12,공정,2,2:공정 중 발생
8,P0F0,2019-05-23,W007,70.42056323,87.52056323,121.9808632,22.974,203.593,,포장실,기타,19:02,19:08,6.0,W0079AA,1,23,기타,3,3:기타
9,D088,2019-05-23,W005,71.72268094,112.6226809,147.3913809,23.179,203.698,,충전실,공정,19:38,21:16,98.0,W005722,1,12,공정,2,2:공정 중 발생
5,P006,2019-05-27,W007,71.59027604,104.690276,139.237126,23.031,202.577,,포장실,식사,13:25,14:06,41.0,W007212,1,58,식사,3,3:기타
6,D011,2019-05-27,W005,72.78667228,94.08667228,128.7501723,23.109,200.211,,충전실,원료 지연,13:52,14:10,18.0,W005921,1,78,원료 지연,1,1:공정 전 발생
18,D088,2019-05-28,W005,72.29709709,109.1970971,143.3958971,22.799,203.377,,충전실,세부 세척,0:38,2:19,101.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
4,D087,2019-05-29,W005,70.06485494,101.8648549,136.5028049,23.092,204.018,,충전실,공정,12:04,15:20,196.0,W005722,1,12,공정,2,2:공정 중 발생
10,D088,2019-05-30,W005,71.70574928,94.00574928,128.6275493,23.081,203.656,,충전실,공정,0:40,2:26,106.0,W005722,1,12,공정,2,2:공정 중 발생
9,D011,2019-06-04,W005,71.83427533,89.53427533,123.8716253,22.892,205.884,,충전실,원료 지연,14:20,14:22,2.0,W005921,1,78,원료 지연,1,1:공정 전 발생
14,D088,2019-06-04,W005,69.86930004,87.46930004,122.2521,23.189,202.964,,충전실,품목 교체,19:53,20:45,52.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
16,D087,2019-06-04,W005,71.93398933,95.83398933,130.3980893,23.043,206.265,,충전실,세부 세척,22:53,22:57,4.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
7,P004,2019-06-05,W007,73.57635354,74.87635354,109.5640035,23.125,205.809,,포장실,기타,11:05,11:15,10.0,W0079AA,1,23,기타,3,3:기타
5,D013,2019-06-12,W005,71.22708599,97.72708599,132.267086,23.027,203.357,,충전실,기타,10:58,11:47,49.0,W005336,1,23,기타,3,3:기타
14,D088,2019-06-12,W005,71.83724762,112.2372476,146.6120976,22.917,198.971,,충전실,세부 세척,20:42,21:25,43.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
13,D087,2019-06-14,W005,70.55376214,119.0537621,153.4460621,22.928,206.282,,충전실,세부 세척,17:02,18:21,79.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
8,D087,2019-06-18,W005,71.87010147,114.5701015,149.0543015,22.989,203.898,,충전실,공정,5:10,5:49,39.0,W005722,1,12,공정,2,2:공정 중 발생
9,C010,2019-06-18,W003,72.88503447,109.1850345,143.5641345,22.919,198.657,,쿠킹실,밸브,13:26,14:13,47.0,W0036A1,1,39,밸브,2,2:공정 중 발생
11,D013,2019-06-18,W005,72.1665448,103.0665448,137.8394448,23.182,203.186,,충전실,용기미입고,14:48,15:28,40.0,W005318,1,73,용기미입고,1,1:공정 전 발생
3,D088,2019-06-19,W005,69.92334008,94.32334008,128.7719901,22.966,202.544,,충전실,품목 교체,13:26,14:00,34.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
15,D088,2019-06-21,W005,70.85815037,102.7581504,137.2361504,22.985,199.969,,충전실,공정,5:20,8:46,206.0,W005722,1,12,공정,2,2:공정 중 발생
16,D088,2019-06-21,W005,71.50556637,96.80556637,131.2604664,22.97,205.186,,충전실,공정,12:22,12:43,21.0,W005722,1,12,공정,2,2:공정 중 발생
17,D088,2019-06-21,W005,72.3990075,118.7990075,153.5115575,23.142,203.125,,충전실,품목 교체,19:16,20:00,44.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D013,2019-06-25,W005,72.77792082,123.8779208,158.4246708,23.031,204.074,,충전실,QA확인대기,9:16,9:17,1.0,W005733,1,5,QA확인대기,3,3:기타
8,D088,2019-06-25,W005,69.14809766,78.94809766,113.3709977,22.949,199.499,,충전실,공정,12:30,13:00,30.0,W005722,1,12,공정,2,2:공정 중 발생
13,D088,2019-06-25,W005,69.96011824,88.26011824,122.8085682,23.032,199.751,,충전실,공정,19:42,21:00,78.0,W005722,1,12,공정,2,2:공정 중 발생
2,P005,2019-07-31,W007,69.32946721,79.82946721,114.1559672,22.884,199.462,,포장실,설비,9:18,9:35,17.0,W007911,1,50,설비,2,2:공정 중 발생
7,P006,2019-07-31,W007,69.28980589,80.38980589,114.9482059,23.039,199.714,,포장실,기타,14:35,14:53,18.0,W0079AA,1,23,기타,3,3:기타
1,D088,2019-08-08,W005,69.70078367,82.10078367,116.8889837,23.192,205.464,,충전실,품목 교체,4:00,4:48,48.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,C001,2019-08-21,W003,71.36529074,93.66529074,128.1177407,22.968,203.166,,쿠킹실,점도이상,13:20,13:47,27.0,W003444,1,88,점도이상,2,2:공정 중 발생
5,L001,2019-08-27,W002,70.55609634,102.4560963,137.1502963,23.129,200.11,,계량실,업체미입고(생산지연),11:06,11:19,13.0,W002311,1,67,업체미입고(생산지연),1,1:공정 전 발생
6,D088,2019-08-27,W005,71.65856933,104.0585693,138.8072193,23.166,207.296,,충전실,품목 교체,11:40,13:08,88.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,P005,2019-08-29,W007,71.89683714,112.3968371,147.0813871,23.123,203.777,,포장실,그립퍼,11:44,12:00,16.0,W0076H2,1,21,그립퍼,2,2:공정 중 발생
2,D088,2019-09-06,W005,71.14557206,124.8455721,159.3081721,22.975,199.804,,충전실,품목 교체,5:16,7:03,107.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D005,2019-09-06,W005,70.99898456,105.4989846,140.0298346,23.021,202.644,,충전실,라벨부착 오류,14:56,15:06,10.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
8,D087,2019-09-06,W005,72.09437734,132.9943773,167.0661273,22.715,204.522,,충전실,품목 교체,18:13,20:13,120.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D008,2019-09-09,W005,69.48472875,99.68472875,134.4773288,23.195,203.704,,충전실,고장,19:58,19:59,1.0,W005712,1,11,고장,2,2:공정 중 발생
1,D087,2019-09-10,W005,70.43380561,104.7338056,139.2269056,22.995,204.843,,충전실,품목 교체,8:19,10:50,151.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2019-09-10,W005,70.65400423,109.2540042,144.0394042,23.19,203.18,,충전실,공정,13:30,14:33,63.0,W005722,1,12,공정,2,2:공정 중 발생
6,P006,2019-09-11,W007,71.55045397,104.850454,139.547954,23.132,203.652,,포장실,휴식,10:18,10:40,22.0,W007211,1,108,휴식,3,3:기타
16,P006,2019-09-11,W007,70.82681813,111.7268181,146.4955181,23.179,199.689,,포장실,설비,18:17,18:36,19.0,W007911,1,50,설비,2,2:공정 중 발생
5,D088,2019-09-17,W005,72.67062299,93.97062299,128.634123,23.109,199.241,,충전실,공정,14:05,14:33,28.0,W005722,1,12,공정,2,2:공정 중 발생
7,P003,2019-09-17,W007,71.70992965,108.6099297,142.8087297,22.799,204.314,,포장실,설비,18:35,18:46,11.0,W007911,1,50,설비,2,2:공정 중 발생
12,D011,2019-09-17,W005,69.93662396,87.03662396,121.496924,22.974,204.418,,충전실,기타,6:15,6:28,13.0,W0058Z9,1,23,기타,3,3:기타
3,D088,2019-09-18,W005,70.6928678,103.7928678,138.3397178,23.031,199.507,,충전실,품목 교체,17:38,18:06,28.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,C008,2019-09-23,W003,70.15597105,101.9559711,136.5939211,23.092,202.453,,쿠킹실,기타,9:30,13:02,212.0,W003711,1,23,기타,3,3:기타
6,P002,2019-09-23,W007,71.84641415,94.14641415,128.7682142,23.081,204.698,,포장실,설비,11:42,12:21,39.0,W007911,1,50,설비,2,2:공정 중 발생
16,P002,2019-09-25,W007,72.47430986,90.17430986,124.5116599,22.892,202.688,,포장실,설비,23:05,23:20,15.0,W007911,1,50,설비,2,2:공정 중 발생
2,D088,2019-09-26,W005,72.01347469,95.91347469,130.4775747,23.043,204.694,,충전실,공정,1:10,2:16,66.0,W005722,1,12,공정,2,2:공정 중 발생
10,P002,2019-09-26,W007,70.2634059,87.8634059,122.6462059,23.189,205.349,,포장실,설비,20:45,21:20,35.0,W007911,1,50,설비,2,2:공정 중 발생
7,P002,2019-09-30,W007,73.68589622,74.98589622,109.6735462,23.125,201.732,,포장실,기타,21:30,21:47,17.0,W0079AA,1,23,기타,3,3:기타
2,D087,2019-10-02,W005,70.59521587,97.09521587,131.6352159,23.027,209.691,,충전실,품목 교체,7:35,13:18,343.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,P002,2019-10-03,W007,71.86448345,112.2644835,146.6393335,22.917,199.461,,포장실,설비,9:50,10:05,15.0,W007911,1,50,설비,2,2:공정 중 발생
6,D088,2019-10-10,W005,70.50741967,119.0074197,153.3997197,22.928,199.644,,충전실,세부 세척,4:00,5:45,105.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
3,C007,2019-10-14,W003,71.93805522,114.6380552,149.1222552,22.989,202.468,,쿠킹실,기타,11:21,12:25,64.0,W003489,1,23,기타,3,3:기타
5,D088,2019-10-14,W005,72.02402983,108.3240298,142.7031298,22.919,205.224,,충전실,품목 교체,13:45,14:31,46.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D088,2019-10-14,W005,71.91628811,102.8162881,137.5891881,23.182,199.668,,충전실,품목 교체,20:52,22:40,108.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2019-10-16,W005,69.36130552,93.76130552,128.2099555,22.966,201.183,,충전실,별도구작업,8:00,9:30,90.0,W0054G1,1,40,별도구작업,2,2:공정 중 발생
1,D088,2019-10-19,W005,71.52783136,103.4278314,137.9058314,22.985,200.589,,충전실,품목 교체,9:24,11:33,129.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2019-10-19,W005,72.0017092,97.3017092,131.7566092,22.97,206.424,,충전실,품목 교체,13:45,15:35,110.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2019-10-22,W005,72.55524755,118.9552476,153.6677976,23.142,202.277,,충전실,세부 세척,19:26,22:23,177.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,C003,2019-10-25,W003,69.70939685,79.50939685,113.9322969,22.949,202.882,,쿠킹실,점도이상,14:15,14:54,39.0,W003444,1,88,점도이상,2,2:공정 중 발생
4,C088,2019-10-25,W003,69.55278594,87.85278594,122.4012359,23.032,200.94,,쿠킹실,품목 교체,19:00,20:00,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2019-10-25,W005,72.87064058,123.9706406,158.5173906,23.031,201.841,,충전실,품목 교체,10:24,10:25,1.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D087,2019-11-28,W005,69.53769778,80.03769778,114.3641978,22.884,206.23,,충전실,품목 교체,13:32,15:05,93.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D087,2019-11-28,W005,69.61614854,80.71614854,115.2745485,23.039,201.929,,충전실,시생산,15:20,22:33,433.0,W0054E1,1,56,시생산,3,3:기타
1,D087,2019-12-04,W005,69.97980956,82.37980956,117.1680096,23.192,203.744,,충전실,품목 교체,4:36,5:10,34.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D087,2019-12-10,W005,71.55665832,93.85665832,128.3091083,22.968,199.571,,충전실,품목 교체,8:46,9:45,59.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D088,2019-12-12,W005,71.72913423,104.1291342,138.8777842,23.166,207.041,,충전실,품목 교체,17:23,19:05,102.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
13,D088,2019-12-13,W005,70.75174029,102.6517403,137.3459403,23.129,205.1,,충전실,품목 교체,23:41,0:57,76.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
15,D088,2019-12-17,W005,71.79410582,112.2941058,146.9786558,23.123,209.551,,충전실,공정,5:02,6:29,87.0,W005722,1,12,공정,2,2:공정 중 발생
3,D088,2019-12-24,W005,71.64166639,132.5416664,166.6134164,22.715,195.802,,충전실,세부 세척,6:17,7:50,93.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
7,D088,2019-12-24,W005,72.08539989,125.7853999,160.2479999,22.975,199.046,,충전실,공정,13:37,14:07,30.0,W005722,1,12,공정,2,2:공정 중 발생
5,C003,2019-12-26,W003,69.64432939,99.84432939,134.6369294,23.195,196.336,,쿠킹실,점도이상,19:09,19:13,4.0,W003444,1,88,점도이상,2,2:공정 중 발생
12,D0036,2019-12-26,W005,71.0185596,105.5185596,140.0494096,23.021,202.988,,충전실,공정,13:44,13:48,4.0,W005722,1,12,공정,2,2:공정 중 발생
3,D088,2019-12-27,W005,70.41929824,104.7192982,139.2123982,22.995,207.834,,충전실,공정,10:37,10:56,19.0,W005722,1,12,공정,2,2:공정 중 발생
8,P005,2019-12-28,W007,70.37626728,108.9762673,143.7616673,23.19,204.951,,포장실,설비,3:17,3:51,34.0,W007911,1,50,설비,2,2:공정 중 발생
4,D088,2020-01-03,W005,71.63547369,112.5354737,147.3041737,23.179,201.435,,충전실,품목 교체,10:00,10:43,43.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D087,2020-01-03,W005,71.48464848,104.7846485,139.4821485,23.132,201.398,,충전실,품목 교체,15:30,16:54,84.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
12,P003,2020-01-06,W007,70.5263164,87.6263164,122.0866164,22.974,202.961,,포장실,설비,10:58,11:19,21.0,W007911,1,50,설비,2,2:공정 중 발생
6,P006,2020-01-07,W007,72.98912815,94.28912815,128.9526282,23.109,206.31,,포장실,기타,18:50,18:59,9.0,W0079AA,1,23,기타,3,3:기타
